u,v,key,osmid,highway,name,oneway,ref,reversed,length,geometry,lanes,maxspeed,bridge,tunnel,width,access,traffic
1715779074,1130958976,0,580847357,primary,昭和通り,True,316,False,60.6145871803742,"LINESTRING (139.7656626 35.6682713, 139.7651943 35.6678809)",,,,,,,1
1715779074,1715779072,0,159457557,residential,,False,,False,42.8752247424592,"LINESTRING (139.7656626 35.6682713, 139.7657106 35.6682282, 139.7659812 35.6679855)",,,,,,,1
1721499195,559359752,0,4848928,primary,昭和通り,True,316,False,54.8496337572756,"LINESTRING (139.7645904 35.6676832, 139.7650145 35.6680362)",,,,,,,1
1721499195,1721499345,0,160074527,unclassified,,True,,False,65.5831918610173,"LINESTRING (139.7645904 35.6676832, 139.7645199 35.6677417, 139.7641167 35.6680736, 139.7640807 35.6681032)",,,,,,,1
1721499345,1130958426,0,44049166,unclassified,,True,,False,79.6167932555254,"LINESTRING (139.7640807 35.6681032, 139.7634766 35.6676461, 139.7634333 35.6676175)",1,,,,,,1
1891432787,31254333,0,39629550,unclassified,交詢社通り,True,,False,7.10288148657439,"LINESTRING (139.7631623 35.6693984, 139.7631036 35.6694409)",,,,,,,1
1891432787,31254325,0,538982927,trunk,中央通り,True,15,False,129.535799536443,"LINESTRING (139.7631623 35.6693984, 139.7631113 35.6693445, 139.7623369 35.6686073, 139.7622983 35.6685705, 139.7622349 35.66851)",2,50,,,,,1
2019045905,387769189,0,33847144,unclassified,交詢社通り,True,,False,19.3283661091932,"LINESTRING (139.7610465 35.6708842, 139.7608877 35.6710007)",,,,,,,1
2019045905,2800542859,0,191318898,unclassified,,False,,False,130.684144432338,"LINESTRING (139.7610465 35.6708842, 139.7610877 35.6709227, 139.7617889 35.6715676, 139.761803 35.671581, 139.761974 35.6714533, 139.7620273 35.6714155)",,,,,,,1
2019136813,387769191,0,39629507,residential,,True,,False,38.0896037753069,"LINESTRING (139.7602333 35.670379, 139.759994 35.6701532, 139.7599582 35.6701194)",,,,,,,1
2019136813,2019136815,0,191324188,unclassified,,False,,False,43.9221062403892,"LINESTRING (139.7602333 35.670379, 139.7598923 35.6706142, 139.7598627 35.6706347)",,,,,,,1
2019136815,475010618,0,39520581,unclassified,銀座コリドー通り,True,,False,93.7436978302266,"LINESTRING (139.7598627 35.6706347, 139.7600625 35.6709808, 139.7603033 35.671398)",,,,,,,1
2019136815,2019136813,0,191324188,unclassified,,False,,True,43.9221062403892,"LINESTRING (139.7598627 35.6706347, 139.7598923 35.6706142, 139.7602333 35.670379)",,,,,,,1
2135828535,2135828537,0,726941893,tertiary,御門通り,True,,False,8.55856790024352,"LINESTRING (139.7589114 35.6683972, 139.7588685 35.6684288, 139.7588465 35.6684528)",,,,,,,1
2135828537,1105125191,0,39520581,unclassified,銀座コリドー通り,True,,False,113.674326166264,"LINESTRING (139.7588465 35.6684528, 139.7588119 35.6685208, 139.7588036 35.6685415, 139.7587848 35.6686446, 139.7588098 35.6687386, 139.7589347 35.6689987, 139.7591196 35.6693374, 139.7591657 35.6694045)",,,,,,,1
2135828537,2135828550,0,319196850,secondary,外堀通り,True,405,False,101.199910716135,"LINESTRING (139.7588465 35.6684528, 139.7588926 35.6685055, 139.7589437 35.6685503, 139.75951 35.6690557, 139.7595953 35.6691291)",,,,,,,1
2135828545,473470387,0,27695605,unclassified,,True,,False,33.654929264167,"LINESTRING (139.7596686 35.6690738, 139.7597302 35.6690304, 139.759953 35.6688783)",,,,,,,1
2135828545,2135828535,0,319195388,secondary,外堀通り,True,405,False,101.836621210536,"LINESTRING (139.7596686 35.6690738, 139.7595929 35.6689996, 139.7590115 35.6685056, 139.7589583 35.6684575, 139.7589114 35.6683972)",,,,,,,1
2135828550,304153031,0,240595359,tertiary,,False,,False,5.27582586028336,"LINESTRING (139.7595953 35.6691291, 139.7596375 35.6690963)",2,,,,,,1
2135828550,260426062,0,240595359,tertiary,,False,,True,29.4391243948074,"LINESTRING (139.7595953 35.6691291, 139.7595295 35.6691786, 139.7593544 35.6693074)",2,,,,,,1
2135828550,2800570525,0,319196850,secondary,外堀通り,True,405,False,49.3099013203153,"LINESTRING (139.7595953 35.6691291, 139.7596748 35.6692028, 139.7599531 35.669464)",,,,,,,1
2135828574,565362075,0,240595361,unclassified,花椿通り,True,,False,33.02704167843,"LINESTRING (139.7604249 35.6697757, 139.7604971 35.6697255, 139.7607027 35.6695826)",,,,,,,1
2135828574,2135828545,0,319195388,secondary,外堀通り,True,405,False,103.730493952095,"LINESTRING (139.7604249 35.6697757, 139.7603423 35.6696954, 139.7597523 35.6691531, 139.7596686 35.6690738)",,,,,,,1
2135828579,565362074,0,44492913,unclassified,花椿通り,False,,False,5.14925798281496,"LINESTRING (139.7603446 35.669832, 139.7603876 35.6698016)",,,,,,,1
2135828579,5102651244,0,44492913,unclassified,花椿通り,False,,True,39.3608361883896,"LINESTRING (139.7603446 35.669832, 139.7602672 35.6698867, 139.7600229 35.6700707)",,,,,,,1
2135828579,2135828613,0,319196850,secondary,外堀通り,True,405,False,129.382414325323,"LINESTRING (139.7603446 35.669832, 139.7604324 35.6699153, 139.7612001 35.6706436, 139.7612762 35.6707158)",,,,,,,1
2135828611,2135828613,0,33847144,unclassified,交詢社通り,True,,False,7.7583656231718,"LINESTRING (139.7613399 35.670669, 139.7613168 35.6706861, 139.7612762 35.6707158)",,,,,,,1
2135828611,2135828574,0,319195388,secondary,外堀通り,True,405,False,129.22237387946,"LINESTRING (139.7613399 35.670669, 139.761268 35.6705988, 139.7605126 35.6698613, 139.7604249 35.6697757)",,,,,,,1
2135828613,2019045905,0,33847144,unclassified,交詢社通り,True,,False,27.9498683194793,"LINESTRING (139.7612762 35.6707158, 139.7612004 35.6707722, 139.7610465 35.6708842)",,,,,,,1
2135828613,2800542859,0,319196850,secondary,外堀通り,True,405,False,103.231712165478,"LINESTRING (139.7612762 35.6707158, 139.7613483 35.6707828, 139.7620273 35.6714155)",,,,,,,1
2135828629,473470385,0,39629578,unclassified,みゆき通り,True,,False,32.2221494500706,"LINESTRING (139.7622976 35.6715614, 139.762379 35.671501, 139.7625609 35.6713659)",,30,,,,,1
2135828629,2135828611,0,319195388,secondary,外堀通り,True,405,False,131.647772235289,"LINESTRING (139.7622976 35.6715614, 139.7622262 35.6714949, 139.7614127 35.6707386, 139.7613399 35.670669)",,,,,,,1
2135828631,2135828629,0,39629578,unclassified,みゆき通り,True,,False,7.74282366752937,"LINESTRING (139.7622324 35.6716066, 139.7622676 35.6715825, 139.7622976 35.6715614)",,30,,,,,1
2135828631,2135828641,0,319196850,secondary,外堀通り,True,405,False,131.943112598254,"LINESTRING (139.7622324 35.6716066, 139.7622966 35.6716665, 139.7630165 35.6723443, 139.7630741 35.6723986, 139.7631752 35.6725123)",,,,,,,1
2135828639,2135828641,0,682718132,primary,晴海通り,True,304,False,9.51766178378109,"LINESTRING (139.7632528 35.6724544, 139.7631752 35.6725123)",3,,,,,,1
2135828639,2135828629,0,319195388,secondary,外堀通り,True,405,False,131.559653302116,"LINESTRING (139.7632528 35.6724544, 139.76314 35.6723557, 139.7623624 35.6716199, 139.7622976 35.6715614)",,,,,,,1
2135828641,2135828644,0,942581089,secondary,外堀通り,True,405,False,10.7939905093042,"LINESTRING (139.7631752 35.6725123, 139.7632521 35.6725866)",,,,,,,1
2135828641,573250483,0,"[459563825, 942581084]",primary,晴海通り,True,304,False,40.0549260826797,"LINESTRING (139.7631752 35.6725123, 139.7630467 35.6726, 139.7628218 35.6727294)",4,,,,,,1
2135828643,2135828639,0,942581087,secondary,外堀通り,True,405,False,11.1544180137787,"LINESTRING (139.7633306 35.6725323, 139.7632528 35.6724544)",,,,,,,1
2135828643,473470182,0,"[942581082, 884274229]",primary,晴海通り,True,304,False,74.3276375626037,"LINESTRING (139.7633306 35.6725323, 139.763457 35.6724435, 139.7636399 35.672316, 139.7638743 35.6721588, 139.7639598 35.6721016)",3,,,,,,1
2135828644,2135828643,0,942581088,primary,晴海通り,True,304,False,9.31332024477748,"LINESTRING (139.7632521 35.6725866, 139.7633306 35.6725323)",3,,,,,,1
2135828644,3949376510,0,"[942581083, 319195387]",secondary,外堀通り,True,405,False,113.509918114006,"LINESTRING (139.7632521 35.6725866, 139.7633871 35.6727191, 139.7634372 35.6727557, 139.7640897 35.6731394, 139.7641535 35.6731834, 139.7642046 35.6732419)",,,,,,,1
2135828653,2135828643,0,342481199,secondary,外堀通り,True,405,False,62.2805866222555,"LINESTRING (139.763852 35.6728946, 139.7635256 35.672702, 139.7634581 35.6726504, 139.7633306 35.6725323)",,,,,,,1
2135828659,2135828653,0,342481199,secondary,外堀通り,True,405,False,51.5487517850603,"LINESTRING (139.7642978 35.6731832, 139.7642214 35.6731244, 139.764149 35.6730744, 139.763852 35.6728946)",,,,,,,1
2135828659,565362110,0,342481201,unclassified,松屋通り,True,,False,55.1391381327951,"LINESTRING (139.7642978 35.6731832, 139.7643638 35.6731355, 139.7647067 35.6728837, 139.7647511 35.6728511)",,,,,,,1
2135828662,2135828666,0,319195387,secondary,外堀通り,True,405,False,95.3034556192574,"LINESTRING (139.7644116 35.6735107, 139.7648871 35.6741617, 139.7649508 35.6742474)",,,,,,,1
2135828665,2135828666,0,240392373,residential,,True,,False,10.9162646256464,"LINESTRING (139.7650573 35.674201, 139.7649508 35.6742474)",,,,,,,1
2135828665,2135828659,0,922026090,secondary,外堀通り,True,405,False,132.349585158063,"LINESTRING (139.7650573 35.674201, 139.7649878 35.6741082, 139.7643428 35.673239, 139.7642978 35.6731832)",,,,,,,1
2135828666,2135828672,0,319195387,secondary,外堀通り,True,405,False,120.411673874544,"LINESTRING (139.7649508 35.6742474, 139.765024 35.6743483, 139.7655681 35.6751036, 139.7656226 35.6751827)",,,,,,,1
2135828671,1105152951,0,95277526,unclassified,銀座柳通り,True,,False,53.4628605766114,"LINESTRING (139.7657767 35.6751899, 139.7658837 35.6751542, 139.7662507 35.6749077)",,,,,,,1
2135828671,2135828665,0,922026090,secondary,外堀通り,True,405,False,127.737340008678,"LINESTRING (139.7657767 35.6751899, 139.765693 35.6750698, 139.7651243 35.6742999, 139.7650573 35.674201)",,,,,,,1
2135828672,2135828671,0,263802549,tertiary,銀座柳通り,True,,False,13.9492972191751,"LINESTRING (139.7656226 35.6751827, 139.7657009 35.6751844, 139.7657767 35.6751899)",,,,,,,1
2135828675,1105152922,0,690198420,tertiary,銀座桜通り,False,,True,67.079612814905,"LINESTRING (139.7660545 35.6755969, 139.766179 35.6755605, 139.7667528 35.6753916)",,,,,,,1
2135828675,2135828671,0,922026090,secondary,外堀通り,True,405,False,51.7480828593517,"LINESTRING (139.7660545 35.6755969, 139.7658253 35.6752629, 139.7657767 35.6751899)",,,,,,,1
2153861395,1070638135,0,69963039,primary,昭和通り,True,316,False,63.515499531253,"LINESTRING (139.7701875 35.6729494, 139.7700823 35.6727957, 139.7698143 35.6724657)",,,,,,,1
2153861395,835996368,0,"[1245989826, 92223208, 760778286, 760779954, 4848924, 1245989823]",primary,昭和通り,True,316,False,794.588776357316,"LINESTRING (139.7701875 35.6729494, 139.7700294 35.6728315, 139.7698706 35.6726557, 139.7691925 35.6719, 139.7678979 35.670459, 139.7673431 35.6698469, 139.766815 35.6693378, 139.7663877 35.6689618, 139.7657766 35.6684588, 139.7648242 35.6676882, 139.7646037 35.6674501)",,,,yes,,,1
2153861397,1070638231,0,1245989819,primary,昭和通り,True,316,False,50.0288508520223,"LINESTRING (139.7702624 35.6732501, 139.7705864 35.673615)",,,,,,,1
2153861397,2153861398,0,205411851,residential,,False,,True,63.5559959384607,"LINESTRING (139.7702624 35.6732501, 139.7701388 35.6733146, 139.7699069 35.6734045, 139.7696826 35.6734915, 139.7696364 35.6735094)",,,,,,,1
2153861398,2153861397,0,205411851,residential,,False,,False,63.5559959384607,"LINESTRING (139.7696364 35.6735094, 139.7696826 35.6734915, 139.7699069 35.6734045, 139.7701388 35.6733146, 139.7702624 35.6732501)",,,,,,,1
2153861398,1105125749,0,856631371,unclassified,,True,,False,80.7609679061471,"LINESTRING (139.7696364 35.6735094, 139.7693939 35.6731962, 139.7691968 35.6729387, 139.7691653 35.6728922)",1,30,,,,,1
2172319420,31254275,0,879780891,primary,海岸通り,True,316,False,11.6452471817439,"LINESTRING (139.7630093 35.6660704, 139.7630541 35.6659722)",4,50,,,,,1
2800542859,2019045905,0,191318898,unclassified,,False,,True,130.684144432338,"LINESTRING (139.7620273 35.6714155, 139.761974 35.6714533, 139.761803 35.671581, 139.7617889 35.6715676, 139.7610877 35.6709227, 139.7610465 35.6708842)",,,,,,,1
2800542859,2135828631,0,319196850,secondary,外堀通り,True,405,False,28.1920047072051,"LINESTRING (139.7620273 35.6714155, 139.7621604 35.6715396, 139.7622324 35.6716066)",,,,,,,1
2800570525,2800570527,0,275430765,unclassified,,False,,False,34.9585585844648,"LINESTRING (139.7599531 35.669464, 139.7598998 35.6694987, 139.7596603 35.6696695)",,,,,,,1
2800570525,2135828579,0,319196850,secondary,外堀通り,True,405,False,54.0848220924949,"LINESTRING (139.7599531 35.669464, 139.7602572 35.6697499, 139.7603446 35.669832)",,,,,,,1
2800570527,2800570525,0,275430765,unclassified,,False,,True,34.9585585844648,"LINESTRING (139.7596603 35.6696695, 139.7598998 35.6694987, 139.7599531 35.669464)",,,,,,,1
2800570527,260426062,0,524318732,residential,,True,,False,50.2048087061632,"LINESTRING (139.7596603 35.6696695, 139.7595831 35.6695995, 139.7595577 35.669491, 139.7594018 35.6693551, 139.7593544 35.6693074)",,,,,,,1
2882602655,2135828665,0,44492916,residential,銀座マロニエ通り,True,,False,39.1046352965311,"LINESTRING (139.7653958 35.6739818, 139.7651388 35.6741462, 139.7650573 35.674201)",,,,,,,1
2882602655,1105152951,0,95277528,unclassified,,True,,False,128.795679916421,"LINESTRING (139.7653958 35.6739818, 139.7654308 35.6740169, 139.7662006 35.6748691, 139.7662507 35.6749077)",,,,,,,1
3949376510,2135828659,0,391900818,unclassified,松屋通り,True,,False,10.6526613279749,"LINESTRING (139.7642046 35.6732419, 139.7642978 35.6731832)",,,,,,,1
3949376510,2135828662,0,319195387,secondary,外堀通り,True,405,False,35.2710228542186,"LINESTRING (139.7642046 35.6732419, 139.7642471 35.6732903, 139.7644116 35.6735107)",,,,,,,1
5102651244,387769191,0,44492913,unclassified,花椿通り,False,,True,7.96765467932513,"LINESTRING (139.7600229 35.6700707, 139.7599582 35.6701194)",,,,,,,1
5102651244,2135828579,0,44492913,unclassified,花椿通り,False,,False,39.3608361883896,"LINESTRING (139.7600229 35.6700707, 139.7602672 35.6698867, 139.7603446 35.669832)",,,,,,,1
5102651244,2800570527,0,524318732,residential,,True,,False,56.7139359408568,"LINESTRING (139.7600229 35.6700707, 139.759983 35.6700305, 139.7598285 35.6698886, 139.7598196 35.6698139, 139.7596603 35.6696695)",,,,,,,1
5110457571,5110457574,0,525291476,tertiary,,False,,False,59.6620388162196,"LINESTRING (139.7703794 35.6744429, 139.7704332 35.6744221, 139.7708962 35.674252, 139.7709807 35.6742209)",,,,,,,1
5110457571,31255183,0,856631371,unclassified,,True,,False,49.4896355756831,"LINESTRING (139.7703794 35.6744429, 139.7703604 35.6744112, 139.7701382 35.6741238, 139.7700922 35.6740641)",1,30,,,,,1
5110457574,5110476586,0,23489017,primary,昭和通り,True,316,False,31.7667263333671,"LINESTRING (139.7709807 35.6742209, 139.7711431 35.6744743)",,,,,,,1
5110457574,5110457571,0,525291476,tertiary,,False,,True,59.6620388162196,"LINESTRING (139.7709807 35.6742209, 139.7708962 35.674252, 139.7704332 35.6744221, 139.7703794 35.6744429)",,,,,,,1
5110457575,5110457577,0,525291477,tertiary,,False,,False,52.5191383253125,"LINESTRING (139.771751 35.6739499, 139.771725 35.6739584, 139.7712988 35.6740966, 139.7712123 35.6741275)",,,,,,,1
5110457577,5110457575,0,525291477,tertiary,,False,,True,52.5191383253125,"LINESTRING (139.7712123 35.6741275, 139.7712988 35.6740966, 139.771725 35.6739584, 139.771751 35.6739499)",,,,,,,1
5110457577,1070638366,0,968060905,primary,昭和通り,True,316,False,43.9762832261989,"LINESTRING (139.7712123 35.6741275, 139.7710466 35.6738655, 139.7709796 35.6737805)",,,,,,,1
5218144609,1130958932,0,904911911,unclassified,,True,,False,106.312149518247,"LINESTRING (139.765896 35.6702842, 139.7656737 35.6701178, 139.7650731 35.6696734, 139.7650265 35.6696399)",,,,,,,1
5218144609,475010342,0,904911912,unclassified,,False,,False,16.9254113565574,"LINESTRING (139.765896 35.6702842, 139.7659728 35.6703354, 139.7660409 35.6703807)",,,,,,,1
6188342496,565362093,0,"[660991124, 39520581]",unclassified,"['みゆき通り', '銀座コリドー通り']",True,,False,67.0779354741189,"LINESTRING (139.7606232 35.6719948, 139.7606309 35.6720086, 139.7607183 35.6720231, 139.7613478 35.6719571)",,,,,,,1
6773618243,6773618245,0,722107874,residential,,False,,True,28.7899098139846,"LINESTRING (139.7635507 35.666012, 139.7633255 35.6661952)",,,,,,,1
6773618243,31254274,0,606147470,unclassified,,True,,False,45.7129017274276,"LINESTRING (139.7635507 35.666012, 139.7632635 35.6657753, 139.7631955 35.6657192)",,30,,,,,1
6773618244,6773618243,0,606147470,unclassified,,True,,False,21.5934863494176,"LINESTRING (139.7637185 35.6661503, 139.7635507 35.666012)",,30,,,,,1
6773618244,6773618246,0,722107875,residential,,False,,True,28.7067711874057,"LINESTRING (139.7637185 35.6661503, 139.7634956 35.6663343)",,,,,,,1
6773618245,6773618246,0,207104343,residential,,True,,False,21.8028421139489,"LINESTRING (139.7633255 35.6661952, 139.7634956 35.6663343)",1,,,,,,1
6773618245,6773618243,0,722107874,residential,,False,,False,28.7899098139846,"LINESTRING (139.7633255 35.6661952, 139.7635507 35.666012)",,,,,,,1
6773618246,6773618244,0,722107875,residential,,False,,False,28.7067711874057,"LINESTRING (139.7634956 35.6663343, 139.7637185 35.6661503)",,,,,,,1
6773618246,1130958813,0,207104343,residential,,True,,False,26.8687828972499,"LINESTRING (139.7634956 35.6663343, 139.7636639 35.666472, 139.763705 35.6665059)",1,,,,,,1
7004247499,7004247500,0,748989992,residential,,False,,False,14.0509521968601,"LINESTRING (139.7675529 35.6745168, 139.7676581 35.6744459, 139.7676726 35.6744361)",,,,,,,1
7004247500,1105152856,0,207093731,residential,銀座ガス灯通り,True,,False,73.6527997846253,"LINESTRING (139.7676726 35.6744361, 139.7681557 35.6748991, 139.7681998 35.6749414)",,,,,,,1
7004247500,7004247499,0,748989992,residential,,False,,True,14.0509521968601,"LINESTRING (139.7676726 35.6744361, 139.7676581 35.6744459, 139.7675529 35.6745168)",,,,,,,1
7094898112,31253776,0,879780891,primary,海岸通り,True,316,False,47.1978800286376,"LINESTRING (139.7634211 35.6650439, 139.7634426 35.6648561, 139.7634676 35.6646545, 139.7634712 35.6646214)",4,50,,,,,1
9510994556,31253982,0,"[879780891, 271720683]",primary,海岸通り,True,316,False,61.6823457494713,"LINESTRING (139.7634914 35.6643698, 139.7634993 35.6642715, 139.7635016 35.6641678, 139.7634912 35.6640723, 139.7634648 35.6639747, 139.7634339 35.663898, 139.7633924 35.6638299)",4,50,,,,,1
10154457637,473471752,0,39521349,unclassified,数寄屋通り,True,,False,125.919408659623,"LINESTRING (139.762737 35.6727411, 139.762673 35.6726772, 139.7618707 35.6719208, 139.7618293 35.6718817)",,,,,,,1
11583657069,2153861397,0,1245989819,primary,昭和通り,True,316,False,28.2225421568775,"LINESTRING (139.7700823 35.6730427, 139.7702624 35.6732501)",,,,,,,1
11583657070,1105125486,0,1245989824,primary,昭和通り,True,316,False,52.3419052657584,"LINESTRING (139.7707427 35.6735795, 139.7704019 35.6731988)",,,,,,,1
